Full_Domain,Domain,Entropy,Bigram_score,Trigram_score,Trigram_benign_score,Trigram_malicious_score
tcvftmkjmiis.org,tcvftmkjmiis,3.625,0.107376534604,0.00618541616322,0.000278158165012,0.000415017239178,1
upbcsuqcayyh.co.uk,upbcsuqcayyh,3.41938194565,0.0928937044706,0.00161769694121,0.000278158165012,0.000415017239178,1
vglgvvcudhrc.info,vglgvvcudhrc,3.57246945877,0.088294198926,0.00206863373247,0.000278158165012,0.000415017239178,1
wtqdueinqxiq.com,wtqdueinqxiq,3.57781953111,0.0983230042804,0.00293512407413,0.000235364601164,0.000415017239178,1
rmqosfilupvn.net,rmqosfilupvn,3.875,0.100625363651,0.00367205322562,0.000278158165012,0.000415017239178,1
savlrnoeigmc.biz,savlrnoeigmc,3.875,0.102337735796,0.00923724285629,0.000278158165012,0.000415017239178,1
tqgpuoawlofw.ru,tqgpuoawlofw,3.50689059561,0.0949120260868,0.00569359798342,0.000278158165012,0.000415017239178,1
uelmtwgpyfvl.org,uelmtwgpyfvl,3.75,0.0921439816456,0.00165050846781,0.000256761383088,0.000415017239178,1
svquowpnptbx.co.uk,svquowpnptbx,3.725480557,0.0928066277974,0.00788053057125,0.000256761383088,0.000415017239178,1
gxvmfcdimfdm.info,gxvmfcdimfdm,3.29277019394,0.0920499811958,0.003430489446,0.000278158165012,0.000415017239178,1
twgyimoggaxl.com,twgyimoggaxl,3.45281953111,0.101154095817,0.00606782674627,0.000278158165012,0.000415017239178,1
hylqyrcbdlaa.net,hylqyrcbdlaa,3.625,0.0972352382435,0.00330296789126,0.000278158165012,0.000415017239178,1
omlbhppockja.biz,omlbhppockja,3.625,0.101347391369,0.00279811378062,0.000278158165012,0.000415017239178,1
coqsxudjyvlo.ru,coqsxudjyvlo,3.64022392894,0.100127096102,0.00744094479461,0.000278158165012,0.000415017239178,1
pnbfbfohsqgn.org,pnbfbfohsqgn,3.375,0.0933615888585,0.0050533298157,0.000278158165012,0.000415017239178,1
dpgwrkccpcic.co.uk,dpgwrkccpcic,3.19161164175,0.0949525912723,0.00442015603211,0.000278158165012,0.000415017239178,1
bbblghkgrpbt.info,bbblghkgrpbt,3.49922754713,0.097379497166,0.00478471869658,0.000278158165012,0.000415017239178,1
cogifmasomca.com,cogifmasomca,2.98345859334,0.123239802886,0.00877087577955,0.000278158165012,0.000415017239178,1
ccqpawjyivxh.net,ccqpawjyivxh,3.875,0.092934269656,0.00595928266908,0.000278158165012,0.000415017239178,1
dpvmycylfsyn.biz,dpvmycylfsyn,3.70281953111,0.0926000548852,0.003900758434,0.000278158165012,0.000415017239178,1
wrvryakhegjv.ru,wrvryakhegjv,3.45656476213,0.0931792084364,0.00280520816475,0.000278158165012,0.000415017239178,1
xfboxfatbdkc.org,xfboxfatbdkc,3.5,0.0929739388233,0.001190881056,0.000278158165012,0.000415017239178,1
xslvspjaumgj.co.uk,xslvspjaumgj,3.725480557,0.0887691700029,0.000877841356269,0.000278158165012,0.000415017239178,1
ygqsruymrjhp.info,ygqsruymrjhp,3.8521687236,0.0858753571956,0.00100882142327,0.000278158165012,0.000415017239178,1
ysqygufwxjjs.com,ysqygufwxjjs,3.625,0.0955309302615,0.00102992721605,0.000278158165012,0.000415017239178,1
muvqwdjulovy.net,muvqwdjulovy,3.75,0.0982013087241,0.00697173996422,0.000278158165012,0.000415017239178,1
bwgaikevqajt.biz,bwgaikevqajt,3.625,0.101527572474,0.00509217156881,0.000278158165012,0.000415017239178,1
oylrysitefva.ru,oylrysitefva,3.64022392894,0.109566891706,0.00372934037747,0.000278158165012,0.000415017239178,1
ujlfynfxkaru.org,ujlfynfxkaru,3.625,0.0970469929753,0.00200682391073,0.000278158165012,0.000415017239178,1
ilqwpvjvxfeb.co.uk,ilqwpvjvxfeb,3.94770277922,0.0911433737381,0.00376853684978,0.000256761383088,0.000415017239178,1
wnbgbdewdqrv.info,wnbgbdewdqrv,3.61687460596,0.0918093595938,0.0026276712019,0.000278158165012,0.000415017239178,1
kpgxrliuqvec.com,kpgxrliuqvec,3.875,0.0985023708233,0.00286577646926,0.000256761383088,0.000415017239178,1
hxbpxfabaftg.net,hxbpxfabaftg,3.375,0.0938561094224,0.00364873043779,0.000278158165012,0.000415017239178,1
ilgmwngtnvku.biz,ilgmwngtnvku,3.625,0.0950663041214,0.00379514079027,0.000278158165012,0.000415017239178,1
jcqqauyasvth.ru,jcqqauyasvth,3.50689059561,0.0939686818848,0.00199910876799,0.000278158165012,0.000415017239178,1
kpvnydfsgmkv.org,kpvnydfsgmkv,3.625,0.0849107529265,0.00246583056394,0.000278158165012,0.000415017239178,1
dovvqxacmvci.co.uk,dovvqxacmvci,3.41938194565,0.095551538679,0.00443514291859,0.000278158165012,0.000415017239178,1
ecbspgguamsw.info,ecbspgguamsw,3.8521687236,0.0984780154208,0.00410676161317,0.000278158165012,0.000415017239178,1
fslwsnybfmcj.com,fslwsnybfmcj,3.5,0.0871512055884,0.00368012308756,0.000278158165012,0.000415017239178,1
ggqtrvftsdsx.net,ggqtrvftsdsx,3.45281953111,0.093506255062,0.00343394795826,0.000278158165012,0.000415017239178,1
ihkyrgsrnroo.biz,ihkyrgsrnroo,3.45281953111,0.100171163904,0.00382768627747,0.000278158165012,0.000415017239178,1
vljmolgmugwy.ru,vljmolgmugwy,3.37355726228,0.0937274086332,0.00212068877602,0.000278158165012,0.000415017239178,1
jiadlpkqckct.org,jiadlpkqckct,3.75,0.0998303511813,0.0023109069505,0.000278158165012,0.000415017239178,1
wmyqiuxljyke.co.uk,wmyqiuxljyke,3.725480557,0.0960252064568,0.00273275676682,0.000278158165012,0.000415017239178,1
grfiqlespivi.info,grfiqlespivi,3.49922754713,0.112958646237,0.00552102708946,0.000278158165012,0.000415017239178,1
tvevnqrnwwes.com,tvevnqrnwwes,3.5,0.115363314589,0.00847645883816,0.000278158165012,0.000415017239178,1
hsumkuvrebjn.net,hsumkuvrebjn,3.625,0.10337996782,0.00340193454987,0.000278158165012,0.000415017239178,1
uwtahajmlprx.biz,uwtahajmlprx,3.875,0.0960282203361,0.00177120167782,0.000278158165012,0.000415017239178,1
maudqqjjxlby.ru,maudqqjjxlby,3.50689059561,0.0985176031319,0.00807917332689,0.000278158165012,0.000415017239178,1
nptejvyvfpdf.org,nptejvyvfpdf,3.625,0.0921159607143,0.00294603168973,0.000278158165012,0.000415017239178,1
nbkhkabimeoe.co.uk,nbkhkabimeoe,3.46132014021,0.107690385326,0.0038347806616,0.000278158165012,0.000415017239178,1
oqjidfqutiqk.info,oqjidfqutiqk,3.29277019394,0.0952147987661,0.0024092528505,0.000278158165012,0.000415017239178,1
kkpmpvukacis.com,kkpmpvukacis,3.32781953111,0.108045534339,0.00338375519054,0.000278158165012,0.000415017239178,1
laonibkwhgky.net,laonibkwhgky,3.75,0.104920223024,0.00435887828919,0.000278158165012,0.000415017239178,1
llfqjfmjouvx.biz,llfqjfmjouvx,3.625,0.0917371079483,0.00331742269893,0.000278158165012,0.000415017239178,1
mberckcvvyxe.ru,mberckcvvyxe,3.37355726228,0.113432965665,0.00746187322779,0.000278158165012,0.000415017239178,1
oekdjeixpqab.org,oekdjeixpqab,3.75,0.089278352682,0.00227969166033,0.000278158165012,0.000415017239178,1
cijqgmmvakth.co.uk,cijqgmmvakth,3.725480557,0.0961565953004,0.00661311884645,0.000278158165012,0.000415017239178,1
qiaelnajgpjk.info,qiaelnajgpjk,3.61687460596,0.0960630835878,0.000744378254826,0.000278158165012,0.000415017239178,1
emyrivehqjdq.com,emyrivehqjdq,3.625,0.0979988086217,0.00522483655204,0.000278158165012,0.000415017239178,1
mofmijtyrhhu.net,mofmijtyrhhu,3.625,0.09739033084,0.00742374091309,0.000278158165012,0.000415017239178,1
aseafrxwcbbb.biz,aseafrxwcbbb,3.375,0.10288943861,0.00719290738947,0.000278158165012,0.000415017239178,1
osunkslkigqe.ru,osunkslkigqe,3.50689059561,0.105823490778,0.00266757711263,0.000256761383088,0.000415017239178,1
cwtbhbpisakk.org,cwtbhbpisakk,3.75,0.0990899143627,0.00631098676232,0.000278158165012,0.000415017239178,1
swuhioybakxh.co.uk,swuhioybakxh,3.61436944589,0.100434348872,0.00816891728613,0.000278158165012,0.000415017239178,1
tmtibwftktor.info,tmtibwftktor,3.26393342949,0.112100179391,0.0081396529516,0.000278158165012,0.000415017239178,1
ubkikxqmqjhq.com,ubkikxqmqjhq,3.45281953111,0.0857621330836,0.00154169835122,0.000278158165012,0.000415017239178,1
vqjjdgwfbsxb.net,vqjjdgwfbsxb,3.75,0.0841810683257,0.00197445578314,0.000256761383088,0.000415017239178,1
qhpqhtkccbfb.biz,qhpqhtkccbfb,3.32781953111,0.0834300422016,0.00051026357854,0.000278158165012,0.000415017239178,1
rworacqumkvl.ru,rworacqumkvl,3.45656476213,0.108164704753,0.00508197339163,0.000278158165012,0.000415017239178,1
slfrjdcnsaok.org,slfrjdcnsaok,3.625,0.100278686082,0.00838715827793,0.000278158165012,0.000415017239178,1
tbescligdjfu.co.uk,tbescligdjfu,3.83659166811,0.111103888662,0.00706990850461,0.000278158165012,0.000415017239178,1
vdpjvykmbuky.info,vdpjvykmbuky,3.73452166478,0.0889416127691,0.00214853423373,0.000278158165012,0.000415017239178,1
jhowsexhijsj.com,jhowsexhijsj,3.32781953111,0.0967792464601,0.0024037547028,0.000278158165012,0.000415017239178,1
wefnpojfrbhm.net,wefnpojfrbhm,3.625,0.0941159546866,0.00331387550686,0.000278158165012,0.000415017239178,1
kiebmtwayppw.biz,kiebmtwayppw,3.5,0.0950228065129,0.00340264398829,0.000278158165012,0.000415017239178,1
rtkpoetahmyc.ru,rtkpoetahmyc,3.64022392894,0.104966001406,0.00368819294951,0.000278158165012,0.000415017239178,1
fxjdljhuobhm.org,fxjdljhuobhm,3.625,0.088666779565,0.00368127592499,0.000278158165012,0.000415017239178,1
suatitssxsvp.co.uk,suatitssxsvp,3.39214722366,0.11276909767,0.0102197263785,0.000278158165012,0.000415017239178,1
gyyhfygnfhea.info,gyyhfygnfhea,3.17512313511,0.0991787830721,0.00406880665808,0.000278158165012,0.000415017239178,1
avanujbelowj.com,avanujbelowj,3.625,0.112538087899,0.00743597872572,0.000278158165012,0.000415017239178,1
blyonoqqssyp.net,blyonoqqssyp,3.375,0.105848334917,0.00639638541129,0.000278158165012,0.000415017239178,1
bwproyawcutw.biz,bwproyawcutw,3.57781953111,0.0993309432456,0.00620093512851,0.000278158165012,0.000415017239178,1
cmoshepjjyvd.ru,cmoshepjjyvd,3.77355726228,0.103811441288,0.00675518388865,0.000278158165012,0.000415017239178,1
vmutnokrrglm.org,vmutnokrrglm,3.32781953111,0.0943989335103,0.00225752170992,0.000278158165012,0.000415017239178,1
wctugtaeykns.co.uk,wctugtaeykns,3.61436944589,0.109341013675,0.00351748433139,0.000278158165012,0.000415017239178,1
wnkxhejkimia.info,wnkxhejkimia,3.57246945877,0.104986854192,0.0040919520863,0.000278158165012,0.000415017239178,1
xdjyajywpqkg.com,xdjyajywpqkg,3.75,0.0849099383645,0.000814612657711,0.000278158165012,0.000415017239178,1
capnnwavdrfr.net,capnnwavdrfr,3.45281953111,0.103973376205,0.00740103888388,0.000278158165012,0.000415017239178,1
peobkfetnlyx.biz,peobkfetnlyx,3.75,0.0999157987305,0.00568375452544,0.000278158165012,0.000415017239178,1
eefopmyuvifs.ru,eefopmyuvifs,3.50689059561,0.109287578411,0.00390129051281,0.000278158165012,0.000415017239178,1
riecmudsgcyy.org,riecmudsgcyy,3.5,0.1016383529,0.0037966483469,0.000278158165012,0.000415017239178,1
xqktgcjjjjtu.co.uk,xqktgcjjjjtu,3.16992500144,0.0853017426657,0.000879880991706,0.000256761383088,0.000383092836164,1
lujhdknhtdnb.info,lujhdknhtdnb,3.57246945877,0.0885484237126,0.00326997900506,0.000278158165012,0.000415017239178,1
auauiriicatv.com,auauiriicatv,3.15563906223,0.112200777793,0.00808866206566,0.000278158165012,0.000415017239178,1
nyyifamgmtnc.net,nyyifamgmtnc,3.32781953111,0.0946445239403,0.0031740274597,0.000278158165012,0.000415017239178,1
gsarmhqynldx.biz,gsarmhqynldx,4.0,0.101490021168,0.00397258907332,0.000278158165012,0.000415017239178,1
hiysfpwrxuti.ru,hiysfpwrxuti,3.50689059561,0.097583056199,0.0039822551717,0.000278158165012,0.000415017239178,1
iwpsowpxgcdy.org,iwpsowpxgcdy,3.5,0.0923936448854,0.00356679030109,0.000278158165012,0.000415017239178,1
jmothfvqqltj.co.uk,jmothfvqqltj,3.61436944589,0.0927222391787,0.00214046437178,0.000256761383088,0.000415017239178,1
cjuxfmamtdrb.info,cjuxfmamtdrb,3.8521687236,0.100094757992,0.00612085726764,0.000278158165012,0.000415017239178,1
dytyxugfemil.com,dytyxugfemil,3.75,0.0996243484624,0.00481194339568,0.000278158165012,0.000415017239178,1
enkyhcylmtrc.net,enkyhcylmtrc,3.375,0.100369917021,0.00407581236241,0.000278158165012,0.000415017239178,1
fdjaakfewdim.biz,fdjaakfewdim,3.5,0.0976706216093,0.00392053402977,0.000278158165012,0.000415017239178,1
flwkweqaxdwbj.ru,flwkweqaxdwbj,3.70281953111,0.0868924192547,0.00390474902508,0.000299554946936,0.000446941642191,1
sncatjegqjqua.org,sncatjegqjqua,3.61687460596,0.109139979784,0.0086915960369,0.000299554946936,0.000446941642191,1
gqyopnicjeunc.co.uk,gqyopnicjeunc,3.57661764491,0.102196327841,0.00419278102075,0.000299554946936,0.000446941642191,1
tseemsvickohc.info,tseemsvickohc,3.61436944589,0.111421486369,0.00704410268234,0.000299554946936,0.000446941642191,1
dnscxwocqvyej.com,dnscxwocqvyej,3.69011651759,0.092572929972,0.00388470738991,0.000299554946936,0.000446941642191,1
qpxruccijcsxa.net,qpxruccijcsxa,3.69011651759,0.092855582971,0.000711212009019,0.000299554946936,0.000446941642191,1
esugqggecwwqj.biz,esugqggecwwqj,3.45482239995,0.100494219176,0.00413868634176,0.000278158165012,0.000446941642191,1
ruavnltkudqkj.ru,ruavnltkudqkj,3.45281953111,0.0912974888603,0.00326057894608,0.000299554946936,0.000446941642191,1
nqhbopkrqwium.org,nqhbopkrqwium,3.73452166478,0.093092050307,0.00341532519992,0.000299554946936,0.000446941642191,1
oemvtuasjxekl.co.uk,oemvtuasjxekl,3.72161172397,0.0980758661828,0.00226559157187,0.000299554946936,0.000446941642191,1
ovjfhyctcxghf.info,ovjfhyctcxghf,3.57243125132,0.0877873784765,0.00209044896367,0.000299554946936,0.000446941642191,1
pjoameruuycwn.com,pjoameruuycwn,3.61687460596,0.11426104935,0.00691285657594,0.000299554946936,0.000446941642191,1
lsdspiitjpkxb.net,lsdspiitjpkxb,3.61687460596,0.0969368641988,0.00342623281552,0.000299554946936,0.000446941642191,1
mginunxucqgna.biz,mginunxucqgna,3.45482239995,0.114560075044,0.00733976114095,0.000299554946936,0.000446941642191,1
mxfwiravuqikb.ru,mxfwiravuqikb,3.625,0.100768889468,0.00712409186341,0.000299554946936,0.000446941642191,1
nlkrnwpwnreaj.org,nlkrnwpwnreaj,3.41041725276,0.10058813817,0.0039278944533,0.000299554946936,0.000446941642191,1
tqufvraxsmlwp.co.uk,tqufvraxsmlwp,4.03740119765,0.0976137651848,0.00568375452544,0.000299554946936,0.000446941642191,1
hsausaekknqmp.info,hsausaekknqmp,3.725480557,0.0954335086515,0.00375097824906,0.000278158165012,0.000446941642191,1
vywxxbrggtqvr.com,vywxxbrggtqvr,3.61687460596,0.089688810452,0.00200726730974,0.000299554946936,0.000446941642191,1
jbcnujvsxuvli.net,jbcnujvsxuvli,3.61687460596,0.0919080030468,0.00179957921434,0.000299554946936,0.000446941642191,1
rsqwwkxalfnap.biz,rsqwwkxalfnap,3.8521687236,0.101751902837,0.00343731779072,0.000299554946936,0.000446941642191,1
fuvmtscmdgspp.ru,fuvmtscmdgspp,3.5,0.09645529517,0.00503426365835,0.000299554946936,0.000446941642191,1
tbspytpiymsyy.org,tbspytpiymsyy,3.26393342949,0.0979310370669,0.00575292477071,0.000299554946936,0.000446941642191,1
hdxfvctuqnxop.co.uk,hdxfvctuqnxop,3.72161172397,0.0920336899567,0.00387016390244,0.000299554946936,0.000446941642191,1
cvfvndtelgimp.info,cvfvndtelgimp,3.725480557,0.108834600507,0.00707797836656,0.000299554946936,0.000446941642191,1
djkqslaidcsgx.com,djkqslaidcsgx,3.73452166478,0.0967863331492,0.00423853979839,0.000278158165012,0.000446941642191,1
eehopmlmynnlr.net,eehopmlmynnlr,3.29277019394,0.102929026321,0.00498983507774,0.000299554946936,0.000446941642191,1
frmjuurqqjxfq.biz,frmjuurqqjxfq,3.33717534112,0.0895183226345,0.00422248875429,0.000299554946936,0.000446941642191,1
axbnovrgeykpe.ru,axbnovrgeykpe,3.75,0.106570199723,0.00658110543807,0.000299554946936,0.000446941642191,1
blgitexkvuujm.org,blgitexkvuujm,3.8521687236,0.105324082842,0.00713925610948,0.000299554946936,0.000446941642191,1
cgdgqfjorgpon.co.uk,cgdgqfjorgpon,3.53688672374,0.112554053313,0.00787379090633,0.000299554946936,0.000446941642191,1
dtibvnpsjcaim.info,dtibvnpsjcaim,3.79465347354,0.102637168772,0.00411722582977,0.000299554946936,0.000446941642191,1
cqvccxpvwdaqu.com,cqvccxpvwdaqu,3.38158048831,0.0917832936112,0.00597817146683,0.000278158165012,0.000446941642191,1
psbryddcpjtkl.net,psbryddcpjtkl,3.73452166478,0.0931553417711,0.00510050747016,0.000278158165012,0.000446941642191,1
dvxgunolcmhlu.biz,dvxgunolcmhlu,3.8521687236,0.0972215536026,0.00410986540623,0.000299554946936,0.000446941642191,1
qxdvrscrusbfu.ru,qxdvrscrusbfu,3.28063906223,0.0938727264863,0.00121473592264,0.000299554946936,0.000446941642191,1
xyrasqpwtiekc.org,xyrasqpwtiekc,3.96981578243,0.103724283159,0.00146765071687,0.000278158165012,0.000446941642191,1
lbwppvddmoxes.co.uk,lbwppvddmoxes,3.82687488186,0.109578539942,0.00571399433779,0.000299554946936,0.000446941642191,1
yetelgomyrlfu.info,yetelgomyrlfu,3.61436944589,0.107919603061,0.00234691094996,0.000299554946936,0.000446941642191,1
mgytilcsrxfyu.com,mgytilcsrxfyu,3.73452166478,0.0989802743233,0.00649481999109,0.000299554946936,0.000446941642191,1
kvgstjjnpwlkx.net,kvgstjjnpwlkx,3.61687460596,0.0929170009425,0.00250405155844,0.000299554946936,0.000446941642191,1
ljlnyoyoixhaw.biz,ljlnyoyoixhaw,3.61687460596,0.0913413937497,0.00327884698522,0.000299554946936,0.000446941642191,1
lbiwmyidugsfx.ru,lbiwmyidugsfx,3.75,0.0934223551805,0.00322821081849,0.000299554946936,0.000446941642191,1
monrrexenhoug.org,monrrexenhoug,3.17512313511,0.126426124892,0.00906360780471,0.000299554946936,0.000446941642191,1
gecqkcjomcpet.co.uk,gecqkcjomcpet,3.40582225029,0.10715586977,0.00517597398135,0.000278158165012,0.000446941642191,1
hrhlphypfdlts.info,hrhlphypfdlts,3.57243125132,0.101822851184,0.00442388058378,0.000299554946936,0.000446941642191,1
hjeudrierlwym.com,hjeudrierlwym,3.73452166478,0.108594141817,0.00428137214257,0.000299554946936,0.000446941642191,1
iwjpiwxfkmsou.net,iwjpiwxfkmsou,3.8521687236,0.0933448088822,0.0039006697542,0.000299554946936,0.000446941642191,1
qvtwblyqrkxwq.biz,qvtwblyqrkxwq,3.57246945877,0.0858273794964,0.00052392026799,0.000299554946936,0.000446941642191,1
exymxtddjldmq.ru,exymxtddjldmq,3.45281953111,0.0880172478607,0.00387583940975,0.000299554946936,0.000446941642191,1
sevpdbxsyetna.org,sevpdbxsyetna,3.8521687236,0.109784542661,0.0095058539754,0.000299554946936,0.000446941642191,1
ggbfajcfqfydq.co.uk,ggbfajcfqfydq,3.57661764491,0.0858806518483,0.00334402663941,0.000278158165012,0.000446941642191,1
mepureyropcqx.info,mepureyropcqx,3.725480557,0.115547812873,0.00841119050417,0.000299554946936,0.000446941642191,1
agukomdegqhgx.com,agukomdegqhgx,3.57246945877,0.10128849854,0.00641678176566,0.000299554946936,0.000446941642191,1
omrnttxtvjxha.net,omrnttxtvjxha,3.38158048831,0.103199297978,0.00237972247656,0.000299554946936,0.000446941642191,1
cowdqccgnkdwq.biz,cowdqccgnkdwq,3.45482239995,0.0943568206572,0.00734951591913,0.000278158165012,0.000446941642191,1
ybenswswkeumq.ru,ybenswswkeumq,3.5,0.0998128380992,0.00190838933093,0.000299554946936,0.000446941642191,1
aojixfybcafgy.org,aojixfybcafgy,3.49922754713,0.0971956505324,0.00625769020155,0.000299554946936,0.000446941642191,1
bjggumryrxqda.co.uk,bjggumryrxqda,3.82687488186,0.0986778274688,0.00507869223897,0.000278158165012,0.000446941642191,1
cwlbauxdjtbwy.info,cwlbauxdjtbwy,3.94770277922,0.0943857376066,0.00603847373193,0.000299554946936,0.000446941642191,1
ujaljpsxhjygm.com,ujaljpsxhjygm,3.69011651759,0.0932382641782,0.00152546994752,0.000299554946936,0.000446941642191,1
vwfgoxycyfjau.net,vwfgoxycyfjau,3.8521687236,0.088775034849,0.00213807001714,0.000299554946936,0.000446941642191,1
wrcelfraoduwo.biz,wrcelfraoduwo,3.73452166478,0.108950757042,0.00361299247774,0.000299554946936,0.000446941642191,1
xfhyqnxegyfqn.ru,xfhyqnxegyfqn,3.375,0.0877392378649,0.000850439297567,0.000299554946936,0.000446941642191,1
isvyegfgipaom.org,isvyegfgipaom,3.57246945877,0.101390074416,0.00412112774104,0.000299554946936,0.000446941642191,1
vwukhlsmlidid.co.uk,vwukhlsmlidid,3.61634856608,0.100431497905,0.00261250695582,0.000299554946936,0.000446941642191,1
jxxdwpwitqxbf.info,jxxdwpwitqxbf,3.57243125132,0.0884254248572,0.00174761285059,0.000299554946936,0.000446941642191,1
wcwoaukowjbuf.com,wcwoaukowjbuf,3.29277019394,0.0912771248113,0.00264185997016,0.000299554946936,0.000446941642191,1
gurqflqhwdrqb.net,gurqflqhwdrqb,3.69011651759,0.0903380163315,0.00366380600407,0.000299554946936,0.000446941642191,1
tyqciqenavukr.biz,tyqciqenavukr,3.8521687236,0.107287747351,0.00617388778901,0.000299554946936,0.000446941642191,1
hatuxuijiepdb.ru,hatuxuijiepdb,3.57781953111,0.10264555876,0.00464495932923,0.000299554946936,0.000446941642191,1
uesgbavplwswb.org,uesgbavplwswb,3.61687460596,0.100277056958,0.00174521849595,0.000299554946936,0.000446941642191,1
mlgddrdvjqbbe.co.uk,mlgddrdvjqbbe,3.7871439607,0.101931025011,0.00660052631462,0.000299554946936,0.000446941642191,1
nbfccwswmpumd.info,nbfccwswmpumd,3.61436944589,0.0920468858604,0.00300145656574,0.000299554946936,0.000446941642191,1
nqihvbuxurynw.com,nqihvbuxurynw,3.8521687236,0.0901165369355,0.00292359569992,0.000299554946936,0.000446941642191,1
oghgugkyxqsyf.net,oghgugkyxqsyf,3.69011651759,0.0881224078093,0.00208229042192,0.000299554946936,0.000446941642191,1
kncuewowxesde.biz,kncuewowxesde,3.69011651759,0.114685354673,0.00355854307954,0.000278158165012,0.000446941642191,1
ldbtdcexbdmod.ru,ldbtdcexbdmod,3.375,0.0981982948449,0.00367967968856,0.000299554946936,0.000446941642191,1
lseywggyjfqpe.org,lseywggyjfqpe,3.57246945877,0.101930128993,0.00338419858955,0.000299554946936,0.000446941642191,1
midxvlvamekbm.co.uk,midxvlvamekbm,3.6818808028,0.104726683103,0.00829014257495,0.000299554946936,0.000446941642191,1
wxttdtoewgcms.info,wxttdtoewgcms,3.68354236243,0.10550890695,0.00306645886033,0.000299554946936,0.000446941642191,1
kcsfgcsqlfpxs.com,kcsfgcsqlfpxs,3.41041725276,0.0964007195189,0.00248152688882,0.000299554946936,0.000446941642191,1
ygvmfdgmknhlu.net,ygvmfdgmknhlu,3.73452166478,0.0856269157988,0.00100483083219,0.000299554946936,0.000446941642191,1
mkuxilkyymuwl.biz,mkuxilkyymuwl,3.38158048831,0.0962323495624,0.00634300017071,0.000299554946936,0.000446941642191,1
uapleyaflttoh.ru,uapleyaflttoh,3.5,0.104981315171,0.00235347325528,0.000299554946936,0.000446941642191,1
ieowhherashah.org,ieowhherashah,3.14628637066,0.124749023279,0.00652009373455,0.000299554946936,0.000446941642191,1
wiregirnybynq.co.uk,wiregirnybynq,3.72161172397,0.1013865718,0.00434726123518,0.000299554946936,0.000446941642191,1
kmqpjqvanamyh.info,kmqpjqvanamyh,3.725480557,0.104429286533,0.00379088415979,0.000278158165012,0.000446941642191,1
bqexcfmixhnqh.com,bqexcfmixhnqh,3.49922754713,0.0918696371786,0.00484094169081,0.000299554946936,0.000446941642191,1
cgdwbnsmmmwkp.net,cgdwbnsmmmwkp,3.57246945877,0.0926687224581,0.00595139016674,0.000299554946936,0.000446941642191,1
dygqeoeqlospj.biz,dygqeoeqlospj,3.73452166478,0.0965453042662,0.00412618248973,0.000278158165012,0.000446941642191,1
eofpdwkuatcji.ru,eofpdwkuatcji,3.875,0.0975120263964,0.00400300624528,0.000299554946936,0.000446941642191,1
ysapdkxjmufsh.org,ysapdkxjmufsh,3.96981578243,0.0940570618571,0.0014315580376,0.000278158165012,0.000446941642191,1
aiyocsenbaomp.co.uk,aiyocsenbaomp,3.6818808028,0.114064577006,0.00740893138622,0.000299554946936,0.000446941642191,1
bbciftprackrq.info,bbciftprackrq,3.61436944589,0.104815551812,0.00630203010236,0.000299554946936,0.000446941642191,1
cqbhecvvohtlp.com,cqbhecvvohtlp,3.45482239995,0.0976342921461,0.00616927643933,0.000299554946936,0.000446941642191,1
fxuqjagihlshd.net,fxuqjagihlshd,3.96981578243,0.0963973798148,0.00405204617557,0.000299554946936,0.000446941642191,1
sctcmftokevbt.biz,sctcmftokevbt,3.57246945877,0.109258091268,0.00861178421544,0.000299554946936,0.000446941642191,1
gdwucpfxmuacd.ru,gdwucpfxmuacd,3.45281953111,0.092749445548,0.00341975919,0.000299554946936,0.000446941642191,1
thvgfusepndvd.org,thvgfusepndvd,3.73452166478,0.105725743343,0.00744192027242,0.000299554946936,0.000446941642191,1
bgqoafpvathcy.co.uk,bgqoafpvathcy,3.82687488186,0.101158494452,0.00531653146692,0.000299554946936,0.000446941642191,1
okpadkdcdmkvp.info,okpadkdcdmkvp,3.41938194565,0.093311411842,0.00226541421227,0.000299554946936,0.000446941642191,1
clsssuolfdowr.com,clsssuolfdowr,3.29277019394,0.105367906275,0.00688971114772,0.000299554946936,0.000446941642191,1
pprevacrivrqr.net,pprevacrivrqr,3.26393342949,0.115699565765,0.00691010750209,0.000299554946936,0.000446941642191,1
jqfuileximttu.biz,jqfuileximttu,3.57246945877,0.101686249143,0.00276388337719,0.000299554946936,0.000446941642191,1
kgethqtyllnft.ru,kgethqtyllnft,3.57781953111,0.105344854172,0.00341638935754,0.000299554946936,0.000446941642191,1
kvhybbdnnvbou.org,kvhybbdnnvbou,3.45482239995,0.0919215247753,0.00280609496277,0.000299554946936,0.000446941642191,1
llgxagsoquuad.co.uk,llgxagsoquuad,3.47135448701,0.10052924534,0.00359383764059,0.000299554946936,0.000446941642191,1
fybsyqnlbuioc.info,fybsyqnlbuioc,3.50325833478,0.0955453480082,0.00387406581371,0.000299554946936,0.000446941642191,1
goarxvdmetcab.com,goarxvdmetcab,3.61687460596,0.113120825523,0.00507443560849,0.000299554946936,0.000446941642191,1
gedwrgmbgepju.net,gedwrgmbgepju,3.52806431158,0.0946329571605,0.00393800395069,0.000299554946936,0.000446941642191,1
htcvqlccjdjud.biz,htcvqlccjdjud,3.57246945877,0.0896194912295,0.00328221681768,0.000299554946936,0.000446941642191,1
tdslinpdvaepy.ru,tdslinpdvaepy,3.75,0.113740218435,0.00805735809569,0.000299554946936,0.000446941642191,1
